,S_ID,Model,I_ID,Date,Offer,Month_id,Processor,OS,RAM,Year,,Sales
3884,3885,xps,america,2016-08-19,no,20,i7,Windows,8,2016,,13
3885,3886,xps,america,2016-08-20,no,20,i9,Windows,16,2016,,21
3886,3887,xps,america,2016-08-21,no,20,i7,linux,16,2016,,14
3887,3888,xps,america,2016-08-22,no,20,i9,linux,4,2016,,19
3888,3889,xps,america,2016-08-23,no,20,i5,Windows,4,2016,,12
3889,3890,xps,america,2016-08-24,no,20,i5,linux,4,2016,,11
3890,3891,xps,america,2016-08-25,no,20,i7,linux,16,2016,,11
3891,3892,xps,america,2016-08-26,no,20,i5,linux,4,2016,,13
3892,3893,xps,america,2016-08-27,no,20,i7,linux,8,2016,,12
3893,3894,xps,america,2016-08-28,no,20,i3,Windows,16,2016,,12
3894,3895,xps,america,2016-08-29,no,20,i7,Windows,4,2016,,13
3895,3896,xps,america,2016-08-30,no,20,i7,Windows,8,2016,,10
3896,3897,xps,america,2016-08-31,no,20,i7,linux,16,2016,,14
3897,3898,xps,america,2016-09-01,no,21,i9,linux,16,2016,,17
3898,3899,xps,america,2016-09-02,no,21,i3,linux,4,2016,,8
3899,3900,xps,america,2016-09-03,no,21,i7,linux,4,2016,,17
3900,3901,xps,america,2016-09-04,no,21,i9,Windows,4,2016,,11
3901,3902,xps,america,2016-09-05,no,21,i3,Windows,4,2016,,12
3902,3903,xps,america,2016-09-06,no,21,i7,Windows,16,2016,,12
3903,3904,xps,america,2016-09-07,no,21,i3,Windows,16,2016,,14
3904,3905,xps,america,2016-09-08,no,21,i3,Windows,16,2016,,11
3905,3906,xps,america,2016-09-09,no,21,i3,Windows,8,2016,,16
3906,3907,xps,america,2016-09-10,no,21,i9,Windows,8,2016,,18
3907,3908,xps,america,2016-09-11,no,21,i3,linux,16,2016,,13
3908,3909,xps,america,2016-09-12,no,21,i5,linux,8,2016,,9
3909,3910,xps,america,2016-09-13,no,21,i5,linux,16,2016,,11
3910,3911,xps,america,2016-09-14,no,21,i9,Windows,8,2016,,13
3911,3912,xps,america,2016-09-15,no,21,i9,linux,8,2016,,13
3912,3913,xps,america,2016-09-16,no,21,i5,Windows,16,2016,,14
3913,3914,xps,america,2016-09-17,no,21,i3,linux,4,2016,,12
3914,3915,xps,america,2016-09-18,no,21,i9,Windows,8,2016,,15
3915,3916,xps,america,2016-09-19,no,21,i7,linux,8,2016,,12
3916,3917,xps,america,2016-09-20,no,21,i9,linux,8,2016,,16
3917,3918,xps,america,2016-09-21,no,21,i5,linux,4,2016,,16
3918,3919,xps,america,2016-09-22,no,21,i5,Windows,4,2016,,19
3919,3920,xps,america,2016-09-23,no,21,i5,linux,4,2016,,14
3920,3921,xps,america,2016-09-24,no,21,i7,linux,8,2016,,19
3921,3922,xps,america,2016-09-25,no,21,i5,Windows,8,2016,,25
3922,3923,xps,america,2016-09-26,no,21,i5,Windows,4,2016,,22
3923,3924,xps,america,2016-09-27,no,21,i7,Windows,16,2016,,12
3924,3925,xps,america,2016-09-28,no,21,i3,Windows,4,2016,,19
3925,3926,xps,america,2016-09-29,no,21,i3,Windows,16,2016,,14
3926,3927,xps,america,2016-09-30,no,21,i3,linux,16,2016,,18
3927,3928,xps,america,2016-10-01,no,22,i3,Windows,8,2016,,18
3928,3929,xps,america,2016-10-02,no,22,i5,linux,16,2016,,17
3929,3930,xps,america,2016-10-03,no,22,i5,linux,8,2016,,8
3930,3931,xps,america,2016-10-04,no,22,i3,linux,4,2016,,12
3931,3932,xps,america,2016-10-05,no,22,i9,linux,16,2016,,11
3932,3933,xps,america,2016-10-06,no,22,i9,Windows,4,2016,,9
3933,3934,xps,america,2016-10-07,no,22,i9,linux,16,2016,,10
3934,3935,xps,america,2016-10-08,no,22,i9,linux,16,2016,,17
3935,3936,xps,america,2016-10-09,no,22,i7,Windows,8,2016,,9
3936,3937,xps,america,2016-10-10,no,22,i3,Windows,8,2016,,12
3937,3938,xps,america,2016-10-11,no,22,i5,linux,4,2016,,12
3938,3939,xps,america,2016-10-12,no,22,i9,linux,16,2016,,10
3939,3940,xps,america,2016-10-13,no,22,i7,Windows,16,2016,,18
3940,3941,xps,america,2016-10-14,no,22,i9,Windows,4,2016,,13
3941,3942,xps,america,2016-10-15,no,22,i9,linux,16,2016,,12
3942,3943,xps,america,2016-10-16,no,22,i5,linux,4,2016,,13
3943,3944,xps,america,2016-10-17,no,22,i9,linux,16,2016,,9
3944,3945,xps,america,2016-10-18,no,22,i9,Windows,8,2016,,9
3945,3946,xps,america,2016-10-19,no,22,i5,Windows,8,2016,,14
3946,3947,xps,america,2016-10-20,no,22,i9,linux,4,2016,,23
3947,3948,xps,america,2016-10-21,no,22,i7,linux,8,2016,,15
3948,3949,xps,america,2016-10-22,no,22,i7,Windows,16,2016,,15
3949,3950,xps,america,2016-10-23,no,22,i3,Windows,4,2016,,12
3950,3951,xps,america,2016-10-24,no,22,i7,Windows,4,2016,,5
3951,3952,xps,america,2016-10-25,no,22,i9,Windows,4,2016,,18
3952,3953,xps,america,2016-10-26,no,22,i5,linux,4,2016,,10
3953,3954,xps,america,2016-10-27,no,22,i3,linux,8,2016,,14
3954,3955,xps,america,2016-10-28,no,22,i3,linux,8,2016,,17
3955,3956,xps,america,2016-10-29,no,22,i3,Windows,4,2016,,19
3956,3957,xps,america,2016-10-30,no,22,i5,Windows,4,2016,,16
3957,3958,xps,america,2016-10-31,no,22,i7,Windows,8,2016,,15
3958,3959,xps,america,2016-11-01,no,23,i9,Windows,4,2016,,11
3959,3960,xps,america,2016-11-02,no,23,i9,linux,16,2016,,17
3960,3961,xps,america,2016-11-03,no,23,i5,linux,16,2016,,15
3961,3962,xps,america,2016-11-04,no,23,i5,linux,8,2016,,17
3962,3963,xps,america,2016-11-05,no,23,i9,linux,8,2016,,17
3963,3964,xps,america,2016-11-06,no,23,i5,linux,16,2016,,14
3964,3965,xps,america,2016-11-07,no,23,i9,Windows,8,2016,,16
3965,3966,xps,america,2016-11-08,diwali,23,i7,Windows,16,2016,,32
3966,3967,xps,america,2016-11-09,diwali,23,i7,linux,8,2016,,27
3967,3968,xps,america,2016-11-10,diwali,23,i3,Windows,8,2016,,40
3968,3969,xps,america,2016-11-11,diwali,23,i5,linux,4,2016,,24
3969,3970,xps,america,2016-11-12,diwali,23,i7,linux,4,2016,,29
3970,3971,xps,america,2016-11-13,diwali,23,i3,linux,16,2016,,23
3971,3972,xps,america,2016-11-14,diwali,23,i7,linux,4,2016,,33
3972,3973,xps,america,2016-11-15,no,23,i5,Windows,4,2016,,9
3973,3974,xps,america,2016-11-16,no,23,i9,linux,16,2016,,11
3974,3975,xps,america,2016-11-17,no,23,i7,linux,16,2016,,20
3975,3976,xps,america,2016-11-18,no,23,i7,Windows,4,2016,,8
3976,3977,xps,america,2016-11-19,no,23,i9,linux,4,2016,,13
3977,3978,xps,america,2016-11-20,no,23,i7,Windows,16,2016,,18
3978,3979,xps,america,2016-11-21,no,23,i9,linux,4,2016,,20
3979,3980,xps,america,2016-11-22,no,23,i3,linux,8,2016,,7
3980,3981,xps,america,2016-11-23,no,23,i7,linux,4,2016,,12
3981,3982,xps,america,2016-11-24,no,23,i5,Windows,8,2016,,12
3982,3983,xps,america,2016-11-25,no,23,i3,Windows,8,2016,,20
3983,3984,xps,america,2016-11-26,no,23,i7,Windows,4,2016,,15
3984,3985,xps,america,2016-11-27,no,23,i5,Windows,16,2016,,11
3985,3986,xps,america,2016-11-28,no,23,i3,linux,8,2016,,22
3986,3987,xps,america,2016-11-29,no,23,i3,linux,4,2016,,17
3987,3988,xps,america,2016-11-30,no,23,i5,Windows,16,2016,,15
3988,3989,xps,america,2016-12-01,no,24,i7,Windows,16,2016,,10
3989,3990,xps,america,2016-12-02,no,24,i7,linux,4,2016,,16
3990,3991,xps,america,2016-12-03,no,24,i5,Windows,8,2016,,12
3991,3992,xps,america,2016-12-04,no,24,i9,Windows,4,2016,,13
3992,3993,xps,america,2016-12-05,no,24,i7,Windows,16,2016,,16
3993,3994,xps,america,2016-12-06,no,24,i3,linux,16,2016,,15
3994,3995,xps,america,2016-12-07,no,24,i7,Windows,4,2016,,14
3995,3996,xps,america,2016-12-08,no,24,i3,linux,8,2016,,12
3996,3997,xps,america,2016-12-09,no,24,i7,Windows,8,2016,,12
3997,3998,xps,america,2016-12-10,no,24,i9,linux,16,2016,,11
3998,3999,xps,america,2016-12-11,no,24,i7,linux,4,2016,,15
3999,4000,xps,america,2016-12-12,no,24,i3,linux,8,2016,,19
4000,4001,xps,america,2016-12-13,no,24,i3,Windows,8,2016,,10
4001,4002,xps,america,2016-12-14,no,24,i3,Windows,8,2016,,14
4002,4003,xps,america,2016-12-15,no,24,i3,Windows,4,2016,,14
4003,4004,xps,america,2016-12-16,no,24,i7,linux,16,2016,,15
4004,4005,xps,america,2016-12-17,no,24,i3,Windows,4,2016,,18
4005,4006,xps,america,2016-12-18,no,24,i9,Windows,4,2016,,8
4006,4007,xps,america,2016-12-19,no,24,i9,linux,4,2016,,13
4007,4008,xps,america,2016-12-20,no,24,i5,Windows,4,2016,,14
4008,4009,xps,america,2016-12-21,no,24,i5,linux,4,2016,,17
4009,4010,xps,america,2016-12-22,christmas,24,i3,linux,16,2016,,17
4010,4011,xps,america,2016-12-23,christmas,24,i5,Windows,4,2016,,17
4011,4012,xps,america,2016-12-24,christmas,24,i9,Windows,8,2016,,23
4012,4013,xps,america,2016-12-25,christmas,24,i7,linux,4,2016,,19
4013,4014,xps,america,2016-12-26,christmas,24,i3,Windows,16,2016,,19
4014,4015,xps,america,2016-12-27,christmas,24,i5,Windows,8,2016,,14
4015,4016,xps,america,2016-12-28,christmas,24,i5,Windows,4,2016,,12
4016,4017,xps,america,2016-12-29,no,24,i9,linux,16,2016,,17
4017,4018,xps,america,2016-12-30,no,24,i9,linux,16,2016,,23
4018,4019,xps,america,2016-12-31,no,24,i5,linux,4,2016,,11
4019,4020,xps,america,2017-01-01,no,25,i5,Windows,8,2017,,14
4020,4021,xps,america,2017-01-02,no,25,i3,linux,8,2017,,15
4021,4022,xps,america,2017-01-03,no,25,i9,linux,8,2017,,6
4022,4023,xps,america,2017-01-04,no,25,i5,linux,8,2017,,12
4023,4024,xps,america,2017-01-05,no,25,i7,linux,16,2017,,11
4024,4025,xps,america,2017-01-06,no,25,i9,linux,16,2017,,14
4025,4026,xps,america,2017-01-07,no,25,i9,Windows,4,2017,,17
4026,4027,xps,america,2017-01-08,no,25,i3,Windows,16,2017,,24
4027,4028,xps,america,2017-01-09,no,25,i7,Windows,16,2017,,12
4028,4029,xps,america,2017-01-10,no,25,i3,linux,8,2017,,16
4029,4030,xps,america,2017-01-11,no,25,i7,Windows,8,2017,,25
4030,4031,xps,america,2017-01-12,no,25,i7,Windows,8,2017,,13
4031,4032,xps,america,2017-01-13,no,25,i7,linux,8,2017,,12
4032,4033,xps,america,2017-01-14,no,25,i9,Windows,4,2017,,15
4033,4034,xps,america,2017-01-15,no,25,i5,linux,4,2017,,14
4034,4035,xps,america,2017-01-16,no,25,i3,linux,16,2017,,16
4035,4036,xps,america,2017-01-17,no,25,i9,linux,16,2017,,16
4036,4037,xps,america,2017-01-18,no,25,i7,Windows,8,2017,,16
4037,4038,xps,america,2017-01-19,no,25,i9,linux,8,2017,,22
4038,4039,xps,america,2017-01-20,no,25,i9,linux,8,2017,,14
4039,4040,xps,america,2017-01-21,no,25,i5,Windows,16,2017,,18
4040,4041,xps,america,2017-01-22,no,25,i7,linux,8,2017,,17
4041,4042,xps,america,2017-01-23,no,25,i9,linux,8,2017,,11
4042,4043,xps,america,2017-01-24,no,25,i7,Windows,8,2017,,15
4043,4044,xps,america,2017-01-25,no,25,i5,Windows,16,2017,,14
4044,4045,xps,america,2017-01-26,no,25,i7,linux,16,2017,,16
4045,4046,xps,america,2017-01-27,no,25,i3,linux,8,2017,,13
4046,4047,xps,america,2017-01-28,no,25,i5,linux,16,2017,,13
4047,4048,xps,america,2017-01-29,no,25,i9,Windows,16,2017,,15
4048,4049,xps,america,2017-01-30,no,25,i3,Windows,4,2017,,12
4049,4050,xps,america,2017-01-31,no,25,i3,Windows,4,2017,,10
4050,4051,xps,america,2017-02-01,no,26,i7,Windows,16,2017,,14
4051,4052,xps,america,2017-02-02,no,26,i9,linux,4,2017,,15
4052,4053,xps,america,2017-02-03,no,26,i3,linux,4,2017,,14
4053,4054,xps,america,2017-02-04,no,26,i7,Windows,8,2017,,6
4054,4055,xps,america,2017-02-05,no,26,i5,Windows,8,2017,,11
4055,4056,xps,america,2017-02-06,no,26,i9,linux,16,2017,,17
4056,4057,xps,america,2017-02-07,no,26,i7,Windows,16,2017,,14
4057,4058,xps,america,2017-02-08,no,26,i5,Windows,4,2017,,13
4058,4059,xps,america,2017-02-09,no,26,i5,Windows,16,2017,,20
4059,4060,xps,america,2017-02-10,no,26,i5,linux,8,2017,,10
4060,4061,xps,america,2017-02-11,no,26,i3,Windows,4,2017,,11
4061,4062,xps,america,2017-02-12,no,26,i5,linux,4,2017,,13
4062,4063,xps,america,2017-02-13,no,26,i3,Windows,4,2017,,21
4063,4064,xps,america,2017-02-14,no,26,i9,linux,8,2017,,15
4064,4065,xps,america,2017-02-15,no,26,i5,linux,8,2017,,15
4065,4066,xps,america,2017-02-16,no,26,i7,Windows,16,2017,,7
4066,4067,xps,america,2017-02-17,no,26,i7,linux,4,2017,,11
4067,4068,xps,america,2017-02-18,no,26,i5,linux,16,2017,,13
4068,4069,xps,america,2017-02-19,no,26,i7,Windows,16,2017,,19
4069,4070,xps,america,2017-02-20,no,26,i3,linux,8,2017,,21
4070,4071,xps,america,2017-02-21,no,26,i3,linux,16,2017,,12
4071,4072,xps,america,2017-02-22,no,26,i7,linux,16,2017,,14
4072,4073,xps,america,2017-02-23,no,26,i9,Windows,16,2017,,14
4073,4074,xps,america,2017-02-24,no,26,i5,Windows,16,2017,,14
4074,4075,xps,america,2017-02-25,no,26,i5,linux,16,2017,,14
4075,4076,xps,america,2017-02-26,no,26,i3,linux,4,2017,,10
4076,4077,xps,america,2017-02-27,no,26,i3,linux,8,2017,,10
4077,4078,xps,america,2017-02-28,no,26,i3,linux,16,2017,,18
4078,4079,xps,america,2017-03-01,no,27,i5,linux,16,2017,,13
4079,4080,xps,america,2017-03-02,no,27,i5,Windows,4,2017,,16
4080,4081,xps,america,2017-03-03,no,27,i3,Windows,8,2017,,16
4081,4082,xps,america,2017-03-04,no,27,i7,Windows,16,2017,,17
4082,4083,xps,america,2017-03-05,no,27,i7,Windows,16,2017,,12
4083,4084,xps,america,2017-03-06,no,27,i9,Windows,8,2017,,13
4084,4085,xps,america,2017-03-07,no,27,i9,Windows,16,2017,,11
4085,4086,xps,america,2017-03-08,no,27,i7,Windows,16,2017,,18
4086,4087,xps,america,2017-03-09,no,27,i3,Windows,4,2017,,14
4087,4088,xps,america,2017-03-10,no,27,i7,linux,16,2017,,16
4088,4089,xps,america,2017-03-11,no,27,i7,Windows,16,2017,,17
4089,4090,xps,america,2017-03-12,no,27,i7,linux,4,2017,,9
4090,4091,xps,america,2017-03-13,no,27,i9,linux,16,2017,,14
4091,4092,xps,america,2017-03-14,no,27,i5,Windows,4,2017,,11
4092,4093,xps,america,2017-03-15,no,27,i9,Windows,8,2017,,20
4093,4094,xps,america,2017-03-16,no,27,i7,Windows,8,2017,,21
4094,4095,xps,america,2017-03-17,no,27,i7,Windows,4,2017,,16
4095,4096,xps,america,2017-03-18,no,27,i9,linux,4,2017,,14
4096,4097,xps,america,2017-03-19,no,27,i3,Windows,16,2017,,17
4097,4098,xps,america,2017-03-20,no,27,i7,Windows,8,2017,,16
4098,4099,xps,america,2017-03-21,no,27,i7,linux,4,2017,,11
4099,4100,xps,america,2017-03-22,no,27,i5,Windows,4,2017,,16
4100,4101,xps,america,2017-03-23,no,27,i3,linux,8,2017,,14
4101,4102,xps,america,2017-03-24,no,27,i7,linux,4,2017,,12
4102,4103,xps,america,2017-03-25,no,27,i5,Windows,8,2017,,12
4103,4104,xps,america,2017-03-26,no,27,i3,linux,8,2017,,15
4104,4105,xps,america,2017-03-27,no,27,i9,linux,8,2017,,20
4105,4106,xps,america,2017-03-28,no,27,i9,linux,4,2017,,11
4106,4107,xps,america,2017-03-29,no,27,i5,Windows,4,2017,,16
4107,4108,xps,america,2017-03-30,no,27,i3,linux,16,2017,,20
4108,4109,xps,america,2017-03-31,no,27,i7,linux,8,2017,,18
4109,4110,xps,america,2017-04-01,no,28,i7,Windows,4,2017,,10
4110,4111,xps,america,2017-04-02,no,28,i5,Windows,8,2017,,12
4111,4112,xps,america,2017-04-03,no,28,i5,Windows,8,2017,,11
4112,4113,xps,america,2017-04-04,no,28,i5,Windows,16,2017,,14
4113,4114,xps,america,2017-04-05,no,28,i3,linux,8,2017,,14
4114,4115,xps,america,2017-04-06,no,28,i9,linux,4,2017,,16
4115,4116,xps,america,2017-04-07,no,28,i7,linux,4,2017,,20
4116,4117,xps,america,2017-04-08,no,28,i7,Windows,8,2017,,19
4117,4118,xps,america,2017-04-09,no,28,i9,Windows,16,2017,,10
4118,4119,xps,america,2017-04-10,no,28,i5,Windows,16,2017,,15
4119,4120,xps,america,2017-04-11,no,28,i5,linux,4,2017,,17
4120,4121,xps,america,2017-04-12,summer,28,i7,Windows,16,2017,,37
4121,4122,xps,america,2017-04-13,summer,28,i3,linux,16,2017,,25
4122,4123,xps,america,2017-04-14,summer,28,i3,Windows,4,2017,,42
4123,4124,xps,america,2017-04-15,summer,28,i9,linux,8,2017,,20
4124,4125,xps,america,2017-04-16,summer,28,i9,linux,8,2017,,25
4125,4126,xps,america,2017-04-17,summer,28,i9,linux,8,2017,,42
4126,4127,xps,america,2017-04-18,summer,28,i3,linux,4,2017,,30
4127,4128,xps,america,2017-04-19,no,28,i3,Windows,16,2017,,13
4128,4129,xps,america,2017-04-20,no,28,i3,Windows,16,2017,,12
4129,4130,xps,america,2017-04-21,no,28,i9,Windows,16,2017,,8
4130,4131,xps,america,2017-04-22,no,28,i3,Windows,8,2017,,17
4131,4132,xps,america,2017-04-23,no,28,i5,linux,8,2017,,12
4132,4133,xps,america,2017-04-24,no,28,i9,linux,16,2017,,9
4133,4134,xps,america,2017-04-25,no,28,i9,Windows,4,2017,,15
4134,4135,xps,america,2017-04-26,no,28,i7,linux,4,2017,,12
4135,4136,xps,america,2017-04-27,no,28,i7,Windows,8,2017,,10
4136,4137,xps,america,2017-04-28,no,28,i7,linux,8,2017,,14
4137,4138,xps,america,2017-04-29,no,28,i7,Windows,16,2017,,12
4138,4139,xps,america,2017-04-30,no,28,i5,Windows,8,2017,,17
4139,4140,xps,america,2017-05-01,no,29,i5,linux,8,2017,,10
4140,4141,xps,america,2017-05-02,no,29,i3,linux,16,2017,,15
4141,4142,xps,america,2017-05-03,no,29,i7,linux,4,2017,,13
4142,4143,xps,america,2017-05-04,no,29,i5,Windows,16,2017,,21
4143,4144,xps,america,2017-05-05,no,29,i5,Windows,4,2017,,22
4144,4145,xps,america,2017-05-06,no,29,i7,linux,16,2017,,17
4145,4146,xps,america,2017-05-07,no,29,i7,Windows,16,2017,,14
4146,4147,xps,america,2017-05-08,no,29,i5,Windows,8,2017,,16
4147,4148,xps,america,2017-05-09,no,29,i7,linux,4,2017,,11
4148,4149,xps,america,2017-05-10,no,29,i9,linux,4,2017,,13
4149,4150,xps,america,2017-05-11,no,29,i3,Windows,8,2017,,10
4150,4151,xps,america,2017-05-12,no,29,i9,linux,8,2017,,10
4151,4152,xps,america,2017-05-13,no,29,i3,linux,8,2017,,14
4152,4153,xps,america,2017-05-14,no,29,i3,linux,8,2017,,15
4153,4154,xps,america,2017-05-15,no,29,i9,linux,4,2017,,13
4154,4155,xps,america,2017-05-16,no,29,i3,Windows,8,2017,,13
4155,4156,xps,america,2017-05-17,no,29,i9,Windows,8,2017,,17
4156,4157,xps,america,2017-05-18,no,29,i3,Windows,8,2017,,14
4157,4158,xps,america,2017-05-19,no,29,i9,Windows,4,2017,,8
4158,4159,xps,america,2017-05-20,no,29,i9,linux,4,2017,,20
4159,4160,xps,america,2017-05-21,no,29,i3,linux,8,2017,,21
4160,4161,xps,america,2017-05-22,no,29,i9,linux,4,2017,,11
4161,4162,xps,america,2017-05-23,no,29,i7,Windows,4,2017,,13
4162,4163,xps,america,2017-05-24,no,29,i5,linux,8,2017,,11
4163,4164,xps,america,2017-05-25,no,29,i7,Windows,8,2017,,7
4164,4165,xps,america,2017-05-26,no,29,i5,Windows,16,2017,,17
4165,4166,xps,america,2017-05-27,no,29,i3,linux,4,2017,,13
4166,4167,xps,america,2017-05-28,no,29,i7,linux,8,2017,,12
4167,4168,xps,america,2017-05-29,no,29,i7,Windows,16,2017,,10
4168,4169,xps,america,2017-05-30,no,29,i5,linux,16,2017,,18
4169,4170,xps,america,2017-05-31,no,29,i9,Windows,8,2017,,14
4170,4171,xps,america,2017-06-01,no,30,i9,Windows,16,2017,,7
4171,4172,xps,america,2017-06-02,no,30,i9,Windows,16,2017,,17
4172,4173,xps,america,2017-06-03,no,30,i7,Windows,4,2017,,12
4173,4174,xps,america,2017-06-04,no,30,i5,linux,16,2017,,11
4174,4175,xps,america,2017-06-05,student,30,i5,Windows,8,2017,,56
4175,4176,xps,america,2017-06-06,student,30,i3,Windows,8,2017,,29
4176,4177,xps,america,2017-06-07,student,30,i7,linux,16,2017,,40
4177,4178,xps,america,2017-06-08,student,30,i9,linux,4,2017,,41
4178,4179,xps,america,2017-06-09,student,30,i5,linux,16,2017,,42
4179,4180,xps,america,2017-06-10,student,30,i7,Windows,16,2017,,33
4180,4181,xps,america,2017-06-11,student,30,i3,Windows,4,2017,,29
4181,4182,xps,america,2017-06-12,no,30,i5,linux,4,2017,,15
4182,4183,xps,america,2017-06-13,no,30,i5,Windows,8,2017,,9
4183,4184,xps,america,2017-06-14,no,30,i5,Windows,16,2017,,14
4184,4185,xps,america,2017-06-15,no,30,i5,Windows,16,2017,,13
4185,4186,xps,america,2017-06-16,no,30,i5,Windows,8,2017,,14
4186,4187,xps,america,2017-06-17,no,30,i5,Windows,4,2017,,15
4187,4188,xps,america,2017-06-18,no,30,i7,linux,16,2017,,15
4188,4189,xps,america,2017-06-19,no,30,i9,Windows,16,2017,,17
4189,4190,xps,america,2017-06-20,no,30,i9,linux,4,2017,,14
4190,4191,xps,america,2017-06-21,no,30,i9,linux,16,2017,,19
4191,4192,xps,america,2017-06-22,no,30,i3,linux,4,2017,,15
4192,4193,xps,america,2017-06-23,no,30,i5,Windows,16,2017,,15
4193,4194,xps,america,2017-06-24,no,30,i5,Windows,16,2017,,16
4194,4195,xps,america,2017-06-25,no,30,i7,Windows,16,2017,,9
4195,4196,xps,america,2017-06-26,no,30,i3,Windows,16,2017,,14
4196,4197,xps,america,2017-06-27,no,30,i7,Windows,16,2017,,11
4197,4198,xps,america,2017-06-28,no,30,i3,linux,8,2017,,15
4198,4199,xps,america,2017-06-29,no,30,i3,linux,4,2017,,13
4199,4200,xps,america,2017-06-30,no,30,i7,linux,16,2017,,14
4200,4201,xps,america,2017-07-01,no,31,i7,Windows,16,2017,,19
4201,4202,xps,america,2017-07-02,no,31,i5,Windows,4,2017,,13
4202,4203,xps,america,2017-07-03,no,31,i3,linux,8,2017,,18
4203,4204,xps,america,2017-07-04,no,31,i5,linux,16,2017,,22
4204,4205,xps,america,2017-07-05,no,31,i3,Windows,16,2017,,19
4205,4206,xps,america,2017-07-06,student,31,i7,Windows,4,2017,,24
4206,4207,xps,america,2017-07-07,student,31,i5,linux,4,2017,,20
4207,4208,xps,america,2017-07-08,student,31,i5,Windows,16,2017,,38
4208,4209,xps,america,2017-07-09,student,31,i3,Windows,4,2017,,34
4209,4210,xps,america,2017-07-10,student,31,i3,Windows,4,2017,,38
4210,4211,xps,america,2017-07-11,student,31,i7,Windows,8,2017,,42
4211,4212,xps,america,2017-07-12,student,31,i9,Windows,16,2017,,40
4212,4213,xps,america,2017-07-13,no,31,i5,linux,8,2017,,16
4213,4214,xps,america,2017-07-14,no,31,i7,linux,16,2017,,12
4214,4215,xps,america,2017-07-15,no,31,i3,linux,8,2017,,16
4215,4216,xps,america,2017-07-16,no,31,i3,Windows,16,2017,,12
4216,4217,xps,america,2017-07-17,no,31,i3,linux,8,2017,,9
4217,4218,xps,america,2017-07-18,no,31,i3,Windows,16,2017,,13
4218,4219,xps,america,2017-07-19,no,31,i3,linux,16,2017,,15
4219,4220,xps,america,2017-07-20,no,31,i9,linux,8,2017,,16
4220,4221,xps,america,2017-07-21,no,31,i7,Windows,8,2017,,12
4221,4222,xps,america,2017-07-22,no,31,i5,Windows,4,2017,,17
4222,4223,xps,america,2017-07-23,no,31,i7,Windows,4,2017,,14
4223,4224,xps,america,2017-07-24,no,31,i9,Windows,8,2017,,22
4224,4225,xps,america,2017-07-25,no,31,i9,Windows,4,2017,,5
4225,4226,xps,america,2017-07-26,no,31,i7,linux,16,2017,,10
4226,4227,xps,america,2017-07-27,no,31,i7,Windows,8,2017,,22
4227,4228,xps,america,2017-07-28,no,31,i3,linux,4,2017,,11
4228,4229,xps,america,2017-07-29,no,31,i7,linux,16,2017,,13
4229,4230,xps,america,2017-07-30,no,31,i9,linux,8,2017,,11
4230,4231,xps,america,2017-07-31,no,31,i3,linux,4,2017,,17
4231,4232,xps,america,2017-08-01,no,32,i9,Windows,16,2017,,12
4232,4233,xps,america,2017-08-02,no,32,i7,linux,8,2017,,17
4233,4234,xps,america,2017-08-03,no,32,i9,Windows,4,2017,,13
4234,4235,xps,america,2017-08-04,no,32,i5,linux,8,2017,,15
4235,4236,xps,america,2017-08-05,no,32,i5,linux,8,2017,,13
4236,4237,xps,america,2017-08-06,no,32,i7,Windows,4,2017,,13
4237,4238,xps,america,2017-08-07,no,32,i9,Windows,4,2017,,8
4238,4239,xps,america,2017-08-08,no,32,i3,Windows,4,2017,,13
4239,4240,xps,america,2017-08-09,no,32,i9,linux,8,2017,,10
4240,4241,xps,america,2017-08-10,no,32,i5,linux,8,2017,,17
4241,4242,xps,america,2017-08-11,no,32,i3,Windows,8,2017,,20
4242,4243,xps,america,2017-08-12,no,32,i3,Windows,4,2017,,18
4243,4244,xps,america,2017-08-13,no,32,i3,Windows,4,2017,,17
4244,4245,xps,america,2017-08-14,no,32,i7,Windows,16,2017,,18
